"","female","tree","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","total_days_alive","fate","X","CommonName","sciName","Location","location","preferred_hostGenus","MA_native","westernMA_native","cultivated","hybrid_cultivar","edible","tip_label","distance","tree_type"
"436","J","C",1,1,0,0,0,0,0,0,0,0,0,2,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"437","J","C",1,0,0,0,0,0,0,0,0,0,0,1,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"438","J","C",1,0,0,0,0,0,0,0,0,0,0,1,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"439","J","C",1,0,0,0,0,0,0,0,0,0,0,1,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"440","J","C",1,0,0,0,0,0,0,0,0,0,0,1,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"441","J","C",1,0,0,0,0,0,0,0,0,0,0,1,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"442","J","D",1,1,1,1,0,0,0,0,0,0,0,4,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"443","J","D",1,1,1,1,0,0,0,0,0,0,0,4,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"444","J","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"445","J","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"446","J","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"447","J","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"448","J","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"449","J","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"450","J","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"451","J","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"452","J","D",1,0,0,0,0,0,0,0,0,0,0,1,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"453","J","D",1,0,0,0,0,0,0,0,0,0,0,1,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"454","J","D",1,0,0,0,0,0,0,0,0,0,0,1,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"455","J","D",1,0,0,0,0,0,0,0,0,0,0,1,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"456","J","D",1,0,0,0,0,0,0,0,0,0,0,1,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"457","J","D",1,0,0,0,0,0,0,0,0,0,0,1,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"458","J","E",1,1,1,1,1,1,1,1,0,0,0,8,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"459","J","E",1,1,1,1,1,1,1,1,0,0,0,8,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"460","J","E",1,1,1,1,1,1,1,1,0,0,0,8,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"461","J","E",1,1,1,1,1,0,0,0,0,0,0,5,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"462","J","E",1,1,1,1,1,0,0,0,0,0,0,5,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"463","J","E",1,1,1,1,1,0,0,0,0,0,0,5,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"464","J","E",1,0,0,0,1,0,0,0,0,0,0,2,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"465","J","E",1,0,0,0,1,0,0,0,0,0,0,2,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"466","J","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"467","J","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"468","J","G",1,1,0,0,0,0,0,0,0,0,0,2,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"469","J","G",1,0,0,0,0,0,0,0,0,0,0,1,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"470","J","G",1,0,0,0,0,0,0,0,0,0,0,1,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"471","J","G",1,0,0,0,0,0,0,0,0,0,0,1,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"472","J","G",1,0,0,0,0,0,0,0,0,0,0,1,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"473","J","G",1,0,0,0,0,0,0,0,0,0,0,1,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"474","J","I",1,1,1,1,1,1,1,1,1,1,1,11,1,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"475","J","I",1,1,1,1,1,1,1,1,1,1,1,11,1,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"476","J","I",1,1,1,1,1,1,1,0,0,0,0,7,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"477","J","I",1,1,1,1,1,1,1,0,0,0,0,7,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"478","J","I",1,1,1,1,1,1,0,0,0,0,0,6,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"479","J","I",1,1,1,1,1,1,0,0,0,0,0,6,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"480","J","I",1,1,1,1,1,1,0,0,0,0,0,6,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"481","J","I",1,1,1,1,0,1,0,0,0,0,0,5,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"482","J","I",1,1,0,0,0,1,0,0,0,0,0,3,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"483","J","J",1,1,1,1,1,1,1,1,1,1,1,11,1,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"484","J","J",1,1,1,1,1,1,1,1,1,1,1,11,1,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"485","J","J",1,1,1,1,1,1,1,1,1,1,1,11,1,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"486","J","J",1,1,1,1,1,1,1,1,1,1,1,11,1,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"487","J","J",1,1,1,1,1,1,1,1,1,1,1,11,1,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"488","J","J",1,1,1,1,1,1,1,1,1,1,1,11,1,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"489","J","J",1,1,1,1,1,1,1,0,0,1,1,9,1,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"490","J","J",1,1,1,1,1,1,1,0,0,0,0,7,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"491","J","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"492","J","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"493","J","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"494","J","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"495","J","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"496","J","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"497","J","K",1,0,0,0,0,0,0,0,0,0,0,1,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"498","J","K",1,0,0,0,0,0,0,0,0,0,0,1,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"499","J","K",1,0,0,0,0,0,0,0,0,0,0,1,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"500","J","K",1,0,0,0,0,0,0,0,0,0,0,1,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"501","J","L",1,1,1,1,1,1,1,1,1,1,1,11,1,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"502","J","L",1,1,1,1,1,1,1,1,1,1,1,11,1,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"503","J","L",1,1,1,1,1,1,1,1,1,1,1,11,1,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"504","J","L",1,1,1,1,1,1,1,1,1,1,1,11,1,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"505","J","L",1,1,1,1,1,1,1,1,1,1,1,11,1,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"506","J","L",1,1,1,1,1,1,1,1,1,1,1,11,1,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"507","J","L",1,1,1,1,1,1,1,1,1,1,1,11,1,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"508","J","L",1,1,1,0,0,0,0,0,0,0,0,3,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"509","J","M",1,1,1,1,1,1,1,1,1,1,1,11,1,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"510","J","M",1,1,1,1,1,1,1,1,1,1,1,11,1,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"511","J","M",1,1,1,1,1,1,1,1,1,1,0,10,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"512","J","M",1,1,1,1,1,1,1,0,0,1,0,8,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"513","J","M",1,1,1,1,1,1,1,0,0,1,0,8,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"514","J","M",1,1,1,1,1,1,1,0,0,1,0,8,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"515","J","M",1,1,1,1,1,1,0,0,0,1,0,7,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"516","J","M",1,1,1,1,1,1,0,0,0,0,0,6,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"517","J","N",1,1,1,1,1,1,1,0,0,0,0,7,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"518","J","N",1,1,1,1,1,1,1,0,0,0,0,7,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"519","J","N",1,1,1,1,1,1,1,0,0,0,0,7,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"520","J","N",1,1,1,1,1,1,1,0,0,0,0,7,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"521","J","N",1,1,1,1,1,1,1,0,0,0,0,7,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"522","J","N",1,1,1,1,1,1,1,0,0,0,0,7,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"523","J","N",1,1,1,1,1,1,1,0,0,0,0,7,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"524","J","N",1,1,1,1,1,1,0,0,0,0,0,6,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"525","J","N",1,1,1,1,1,1,0,0,0,0,0,6,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"526","J","O",1,1,1,1,1,1,1,1,1,1,1,11,1,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"527","J","O",1,1,1,1,1,1,1,1,1,1,1,11,1,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"528","J","O",1,1,1,1,1,1,1,1,1,1,1,11,1,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"529","J","O",1,1,1,1,1,1,1,1,1,1,0,10,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"530","J","O",1,1,1,1,1,1,1,1,0,0,0,8,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"531","J","O",1,1,1,1,1,1,1,1,0,0,0,8,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"532","J","O",1,1,1,1,1,1,1,0,0,0,0,7,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"533","J","O",1,1,1,1,0,1,0,0,0,0,0,5,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"534","J","O",1,1,0,0,0,1,0,0,0,0,0,3,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"535","J","P",1,1,1,1,1,1,1,1,0,0,0,8,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"536","J","P",1,1,1,1,1,1,1,1,0,0,0,8,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"537","J","P",1,1,1,1,1,1,1,0,0,0,0,7,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"538","J","P",1,1,1,1,1,1,1,0,0,0,0,7,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"539","J","P",1,1,1,1,1,1,0,0,0,0,0,6,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"540","J","P",1,1,1,1,0,1,0,0,0,0,0,5,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"541","J","P",1,1,1,0,0,1,0,0,0,0,0,4,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"542","J","P",1,1,1,0,0,1,0,0,0,0,0,4,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"543","J","P",1,1,0,0,0,0,0,0,0,0,0,2,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"544","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"545","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"546","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"547","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"548","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"549","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"550","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"551","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"552","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"553","J","Q",1,1,1,0,0,0,0,0,0,0,0,3,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"554","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"555","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"556","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"557","J","Q",1,1,0,0,0,0,0,0,0,0,0,2,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"558","J","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"559","J","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"560","J","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"561","J","Q",1,0,0,0,0,0,0,0,0,0,0,1,2,18,"Aronia","Aronia_melanocarpa","rural","shutesbury","no","yes","yes","no","no","no",36653,101.4665,"NonHost"
"562","K","A",1,1,1,1,1,1,0,0,0,0,0,6,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"563","K","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"564","K","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"565","K","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"566","K","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"567","K","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"568","K","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"569","K","A",1,1,1,1,1,0,0,0,0,0,0,5,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"570","K","A",1,1,0,1,1,0,0,0,0,0,0,4,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"571","K","A",1,0,0,1,1,0,0,0,0,0,0,3,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"572","K","A",1,0,0,1,1,0,0,0,0,0,0,3,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"573","K","A",1,0,0,1,1,0,0,0,0,0,0,3,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"574","K","A",1,0,0,0,1,0,0,0,0,0,0,2,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"575","K","A",1,0,0,0,1,0,0,0,0,0,0,2,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"576","K","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"577","K","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"578","K","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"579","K","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"580","K","B",1,1,1,1,1,1,1,1,1,1,1,11,1,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"581","K","B",1,1,0,0,0,0,0,0,0,0,0,2,2,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"582","K","B",1,0,0,0,0,0,0,0,0,0,0,1,2,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"583","K","B",1,0,0,0,0,0,0,0,0,0,0,1,2,2,"Black Cherry","Prunus_serotina","Urban","Abbey Brook","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
